New Time: 22.633273601531982
Old Time: 42.15370440483093
         33168290 function calls (32649986 primitive calls) in 73.798 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 __init__.py:80(import_lzma)
        4    0.000    0.000    0.000    0.000 __init__.py:802(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:81(cached_property)
        1    0.000    0.000    0.000    0.000 __init__.py:818(Grouper)
        1    0.001    0.001    0.456    0.456 __init__.py:82(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:82(HierarchyRequestErr)
        1    0.000    0.000    0.000    0.000 __init__.py:82(Namespace)
      769    0.001    0.000    0.001    0.000 __init__.py:825(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:827(Lookup)
        2    0.000    0.000    0.000    0.000 __init__.py:831(createLock)
        1    0.001    0.001    0.001    0.001 __init__.py:835(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:835(Prepared)
        1    0.000    0.000    0.000    0.000 __init__.py:84(InferenceState)
1872/1682    0.002    0.000    1.789    0.001 __init__.py:84(find_spec)
        1    0.000    0.000    0.000    0.000 __init__.py:85(WrongDocumentErr)
        1    0.000    0.000    0.000    0.000 __init__.py:85(_InferenceStateProcess)
        4    0.000    0.000    0.000    0.000 __init__.py:852(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:853(<dictcomp>)
        1    0.000    0.000    0.002    0.002 __init__.py:86(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:863(Prepared)
        1    0.000    0.000    0.000    0.000 __init__.py:865(GobbleFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:869(MetadataPathFinder)
        1    0.000    0.000    0.000    0.000 __init__.py:88(InvalidCharacterErr)
      225    0.000    0.000    0.000    0.000 __init__.py:89(<lambda>)
        1    0.000    0.000    0.030    0.030 __init__.py:89(<module>)
1664/1634    0.003    0.000    0.003    0.000 __init__.py:89(getter)
        1    0.000    0.000    0.000    0.000 __init__.py:897(MetadataPathFinder)
        9    0.001    0.000    0.186    0.021 __init__.py:9(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:9(warn_distutils_present)
        1    0.000    0.000    0.000    0.000 __init__.py:900(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:901(PathDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:904(TokenMergeFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:904(subscribe)
        1    0.000    0.000    0.135    0.135 __init__.py:91(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:91(NoDataAllowedErr)
      136    0.000    0.000    0.000    0.000 __init__.py:918(_added_new)
      2/1    0.000    0.000    1.785    1.785 __init__.py:92(spec_for_distutils)
        1    0.000    0.000    0.000    0.000 __init__.py:929(PathDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:936(_ReqExtras)
        1    0.000    0.000    0.280    0.280 __init__.py:94(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:94(NoModificationAllowedErr)
        1    0.000    0.000    0.000    0.000 __init__.py:94(SymbolFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:94(_StrongRef)
        1    0.000    0.000    0.270    0.270 __init__.py:95(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:956(Environment)
        1    0.000    0.000    0.000    0.000 __init__.py:96(Command)
        1    0.000    0.000    0.020    0.020 __init__.py:97(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:97(NotFoundErr)
        1    0.000    0.000    0.000    0.000 __init__.py:982(StreamHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:99(<listcomp>)
       16    0.000    0.000    0.000    0.000 __init__.py:99(CFunctionType)
        2    0.000    0.000    0.021    0.010 _adapters.py:1(<module>)
        2    0.000    0.000    0.001    0.001 _adapters.py:8(Message)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _add_newdocs.py:10(<module>)
        1    0.000    0.000    0.000    0.000 _add_newdocs.py:6628(numeric_type_aliases)
       18    0.000    0.000    0.000    0.000 _add_newdocs.py:6629(type_aliases_gen)
       19    0.000    0.000    0.001    0.000 _add_newdocs.py:6664(add_newdoc_for_scalar_type)
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6669(<genexpr>)
       36    0.000    0.000    0.000    0.000 _add_newdocs.py:6670(<genexpr>)
        1    0.000    0.000    0.000    0.000 _animation_data.py:159(<module>)
        9    0.000    0.000    0.000    0.000 _apply_pyprojecttoml.py:277(_attrgetter)
        5    0.000    0.000    0.000    0.000 _apply_pyprojecttoml.py:292(_some_attrgetter)
        1    0.000    0.000    0.000    0.000 _apply_pyprojecttoml.py:344(_WouldIgnoreField)
        1    0.000    0.000    0.047    0.047 _apply_pyprojecttoml.py:7(<module>)
        1    0.000    0.000    0.175    0.175 _axes.py:1(<module>)
        1    0.001    0.001    0.073    0.073 _axes.py:46(Axes)
        2    0.000    0.000    0.048    0.024 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:108(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:13(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:138(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 _base.py:210(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 _base.py:309(Future)
        1    0.000    0.000    0.000    0.000 _base.py:34(_axis_method_wrapper)
        1    0.000    0.000    0.000    0.000 _base.py:376(BaseExcelReader)
        1    0.000    0.000    0.159    0.159 _base.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:44(Error)
        1    0.000    0.000    0.000    0.000 _base.py:48(CancelledError)
       31    0.000    0.000    0.002    0.000 _base.py:51(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:52(TimeoutError)
        1    0.000    0.000    0.000    0.000 _base.py:539(Executor)
        1    0.000    0.000    0.002    0.002 _base.py:542(_AxesBase)
        1    0.000    0.000    0.000    0.000 _base.py:56(_Waiter)
        1    0.000    0.000    0.000    0.000 _base.py:584(ExcelWriter)
        1    0.000    0.000    0.000    0.000 _base.py:621(Future)
        1    0.000    0.000    0.000    0.000 _base.py:627(BrokenExecutor)
       31    0.000    0.000    0.002    0.000 _base.py:66(__set_name__)
        1    0.000    0.000    0.000    0.000 _base.py:71(_AsCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:93(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _base.py:95(_TransformedBoundsLocator)
        1    0.000    0.000    0.005    0.005 _base.py:984(ExcelFile)
        1    0.000    0.000    0.004    0.004 _basic.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:13(Storage)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:181(AdaptiveStepsize)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:248(RandomDisplacement)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:279(MinimizerWrapper)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:295(Metropolis)
        1    0.000    0.000    0.001    0.001 _basinhopping.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _basinhopping.py:35(BasinHoppingRunner)
        1    0.000    0.000    0.000    0.000 _binary.py:15(<module>)
        1    0.000    0.000    0.001    0.001 _binned_statistic.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _binomtest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _binomtest.py:10(BinomTestResult)
       53    0.000    0.000    0.001    0.000 _bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.001    0.001 _bootstrap.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _bsplines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bsplines.py:37(BSpline)
        7    0.000    0.000    0.000    0.000 _bunch.py:129(<genexpr>)
        1    0.000    0.000    0.000    0.000 _bunch.py:2(<module>)
        1    0.000    0.000    0.001    0.001 _bunch.py:33(_make_tuple_bunch)
        1    0.000    0.000    0.000    0.000 _bunch.py:6(_validate_names)
        1    0.000    0.000    0.000    0.000 _bvp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _bvp.py:514(BVPResult)
        1    0.000    0.000    0.002    0.002 _ccallback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.004    0.004 _cf1x8.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _cm.py:158(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _cm.py:66(cubehelix)
        1    0.000    0.000    0.000    0.000 _cm.py:7(<module>)
        1    0.005    0.005    0.005    0.005 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:2061(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _cmp.py:3(<module>)
        2    0.000    0.000    0.001    0.001 _collections.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _collections.py:27(Pair)
        2    0.000    0.000    0.000    0.000 _collections.py:5(FreezableDefaultDict)
        2    0.000    0.000    0.000    0.000 _collections_abc.py:252(__subclasshook__)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:271(__subclasshook__)
       57    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _collections_abc.py:367(__subclasshook__)
       86    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
      123    0.001    0.000    0.002    0.000 _collections_abc.py:657(get)
      361    0.001    0.000    0.005    0.000 _collections_abc.py:664(__contains__)
       41    0.000    0.000    0.000    0.000 _collections_abc.py:672(keys)
       41    0.000    0.000    0.000    0.000 _collections_abc.py:698(__init__)
      521    0.000    0.000    0.001    0.000 _collections_abc.py:719(__iter__)
       13    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:816(clear)
       52    0.001    0.000    0.005    0.000 _collections_abc.py:824(update)
        1    0.000    0.000    0.001    0.001 _color_data.py:1(<module>)
       11    0.000    0.000    0.000    0.000 _color_data.py:32(<genexpr>)
        1    0.000    0.000    0.000    0.000 _color_data.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:995(<dictcomp>)
        3    0.000    0.000    0.007    0.002 _common.py:1(<module>)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 _common.py:140(NicDuplex)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 _common.py:152(BatteryTime)
        1    0.000    0.000    0.000    0.000 _common.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:267(tzrangebase)
        1    0.000    0.000    0.000    0.000 _common.py:277(Error)
        1    0.000    0.000    0.000    0.000 _common.py:3(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:310(NoSuchProcess)
        1    0.000    0.000    0.000    0.000 _common.py:323(ZombieProcess)
        1    0.000    0.000    0.000    0.000 _common.py:338(AccessDenied)
        1    0.000    0.000    0.000    0.000 _common.py:349(TimeoutExpired)
        4    0.000    0.000    0.000    0.000 _common.py:380(memoize)
        3    0.000    0.000    0.000    0.000 _common.py:394(wrapper)
        7    0.000    0.000    0.008    0.001 _common.py:412(memoize_when_activated)
        1    0.000    0.000    0.009    0.009 _common.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _common.py:592(deprecated_method)
        1    0.000    0.000    0.000    0.000 _common.py:596(outer)
        1    0.000    0.000    0.000    0.000 _common.py:6(weekday)
        1    0.000    0.000    0.000    0.000 _common.py:610(_WrapNumbers)
        1    0.000    0.000    0.000    0.000 _common.py:615(__init__)
        3    0.000    0.000    0.000    0.000 _common.py:726(open_binary)
        2    0.000    0.000    0.000    0.000 _common.py:798(get_procfs_path)
       14    0.000    0.000    0.000    0.000 _common.py:9(__init__)
        4    0.000    0.000    0.258    0.065 _compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:102(_FixupStream)
       38    0.000    0.000    0.000    0.000 _compat.py:136(iteritems)
        2    0.001    0.000    0.001    0.001 _compat.py:14(install)
        1    0.000    0.000    0.000    0.000 _compat.py:141(metadata_proxy)
        1    0.000    0.000    0.000    0.000 _compat.py:145(make_set_closure_cell)
        1    0.000    0.000    0.000    0.000 _compat.py:161(set_first_cellvar_to)
        2    0.000    0.000    0.000    0.000 _compat.py:18(runtime_checkable)
        1    0.000    0.000    0.001    0.001 _compat.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _compat.py:214(set_closure_cell)
        1    0.000    0.000    0.000    0.000 _compat.py:225(make_func_with_cell)
        2    0.000    0.000    0.000    0.000 _compat.py:27(disable_stdlib_finder)
        2    0.000    0.000    0.000    0.000 _compat.py:28(TraversableResourcesLoader)
        3    0.000    0.000    0.001    0.000 _compat.py:3(<module>)
       15    0.000    0.000    0.000    0.000 _compat.py:36(matches)
        1    0.000    0.000    0.000    0.000 _compat.py:38(set_use_pygeos)
        2    0.000    0.000    0.000    0.000 _compat.py:45(NullFinder)
       59    0.000    0.000    0.000    0.000 _compat.py:51(find_spec)
        1    0.000    0.000    0.000    0.000 _compat.py:595(_AtomicFile)
        1    0.000    0.000    0.000    0.000 _compat.py:60(_NonClosingTextIOWrapper)
        6    0.000    0.000    0.000    0.000 _compat.py:64(pypy_partial)
        3    0.000    0.000    0.000    0.000 _compat.py:749(_make_cached_stream_func)
        1    0.000    0.000    0.000    0.000 _compat.py:8(<module>)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.000    0.000 _compatibility.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compatibility.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 _compression.py:9(BaseStream)
        1    0.000    0.000    0.158    0.158 _config.py:111(_default_use_pygeos)
        1    0.000    0.000    0.000    0.000 _config.py:15(Options)
        1    0.000    0.000    0.000    0.000 _config.py:18(__init__)
        1    0.000    0.000    0.000    0.000 _config.py:3(<module>)
        1    0.000    0.000    0.159    0.159 _config.py:7(<module>)
        1    0.000    0.000    0.000    0.000 _constants.py:4(<module>)
        1    0.000    0.000    0.000    0.000 _constraints.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _constraints.py:119(LinearConstraint)
        1    0.000    0.000    0.000    0.000 _constraints.py:157(Bounds)
        1    0.000    0.000    0.000    0.000 _constraints.py:18(NonlinearConstraint)
        1    0.000    0.000    0.000    0.000 _constraints.py:196(PreparedConstraint)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1074(fisk_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1140(cauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1191(chi_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:123(kstwo_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1260(chi2_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1327(cosine_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1374(dgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1431(dweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1490(expon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1599(exponnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1677(exponweib_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1741(exponpow_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1794(fatiguelife_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:184(kstwobign_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1871(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1909(f_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2006(foldnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2064(weibull_min_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2135(weibull_max_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2206(genlogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2262(genpareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2382(genexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2432(genextreme_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2616(gamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2779(erlang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:281(norm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2839(gengamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2918(genhalflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2971(genhyperbolic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3171(gompertz_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3221(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3315(gumbel_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3386(halfcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3429(halflogistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3482(halfnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3533(hypsecant_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3573(gausshyper_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3626(invgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3700(invgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3797(geninvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:392(alpha_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4106(norminvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4178(invweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4239(johnsonsb_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4287(johnsonsu_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4335(laplace_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4407(laplace_asymmetric_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:446(anglit_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4544(levy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4596(levy_l_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4651(levy_stable_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:486(arcsine_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5132(logistic_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5218(loggamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5277(loglaplace_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:531(FitDataError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5335(lognorm_gen)
       12    0.000    0.000    0.000    0.000 _continuous_distns.py:54(_call_super_mom)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:544(FitSolverError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5475(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5528(maxwell_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5585(mielke_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5646(kappa4_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:576(beta_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5902(kappa3_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5956(moyal_gen)
        1    0.004    0.004    0.504    0.504 _continuous_distns.py:6(<module>)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6048(nakagami_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6112(ncx2_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6174(ncf_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6272(t_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6360(nct_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6454(pareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6542(lomax_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6596(pearson3_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:66(ksone_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6773(powerlaw_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6826(powerlognorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6868(powernorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6908(rdist_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6973(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7096(reciprocal_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7177(rice_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7240(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7285(semicircular_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7345(skewcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7411(skew_norm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7485(trapezoid_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:758(betaprime_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7594(triang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7667(truncexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8077(truncnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:823(bradford_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8324(tukeylambda_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8374(FitUniformFixedScaleDataError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8384(uniform_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8566(vonmises_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8622(wald_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8674(wrapcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8735(gennorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:878(burr_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8803(halfgennorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8868(crystalball_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:9028(argus_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:9197(rv_histogram)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:9338(studentized_range_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:997(burr12_gen)
        2    0.000    0.000    0.006    0.003 _core.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _core.py:257(SizeMapping)
        1    0.000    0.000    0.000    0.000 _core.py:27(SemanticMapping)
        1    0.000    0.000    0.000    0.000 _core.py:482(StyleMapping)
        1    0.000    0.000    0.000    0.000 _core.py:584(VectorPlotter)
        1    0.000    0.000    0.001    0.001 _core.py:603(PlotAccessor)
        1    0.000    0.000    0.000    0.000 _core.py:68(HueMapping)
        1    0.000    0.000    0.000    0.000 _crosstab.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cubic.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _cubic.py:156(PchipInterpolator)
        1    0.000    0.000    0.000    0.000 _cubic.py:364(Akima1DInterpolator)
        1    0.000    0.000    0.000    0.000 _cubic.py:464(CubicSpline)
        1    0.000    0.000    0.000    0.000 _cubic.py:70(CubicHermiteSpline)
        1    0.000    0.000    0.000    0.000 _datasource.py:142(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _datasource.py:166(__init__)
        1    0.000    0.000    0.000    0.000 _datasource.py:269(DataSource)
        1    0.000    0.000    0.000    0.000 _datasource.py:35(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:627(Repository)
        1    0.000    0.000    0.000    0.000 _decomp_cossin.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_ldl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        2    0.000    0.000    0.001    0.001 _decorators.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _decorators.py:11(deprecate)
        7    0.000    0.000    0.000    0.000 _decorators.py:157(_deprecate_kwarg)
        3    0.000    0.000    0.000    0.000 _decorators.py:249(deprecate_nonkeyword_arguments)
        3    0.000    0.000    0.000    0.000 _decorators.py:276(decorate)
        3    0.000    0.000    0.000    0.000 _decorators.py:306(rewrite_axis_style_signature)
        3    0.000    0.000    0.001    0.000 _decorators.py:309(decorate)
      551    0.002    0.000    0.182    0.000 _decorators.py:310(wrapper)
      190    0.000    0.000    0.000    0.000 _decorators.py:336(doc)
      190    0.001    0.000    0.024    0.000 _decorators.py:356(decorator)
      190    0.000    0.000    0.012    0.000 _decorators.py:377(<listcomp>)
        1    0.000    0.000    0.000    0.000 _decorators.py:397(Substitution)
       96    0.000    0.000    0.000    0.000 _decorators.py:426(__init__)
       96    0.001    0.000    0.001    0.000 _decorators.py:432(__call__)
        1    0.000    0.000    0.000    0.000 _decorators.py:444(Appender)
      220    0.000    0.000    0.000    0.000 _decorators.py:466(__init__)
      220    0.001    0.000    0.034    0.000 _decorators.py:473(__call__)
        3    0.000    0.000    0.000    0.000 _decorators.py:481(indent)
        3    0.000    0.000    0.001    0.000 _decorators.py:50(share_init_params_with_map)
        3    0.000    0.000    0.000    0.000 _decorators.py:55(<listcomp>)
       25    0.001    0.000    0.012    0.000 _decorators.py:8(_deprecate_positional_args)
        7    0.000    0.000    0.000    0.000 _decorators.py:85(deprecate_kwarg)
        1    0.000    0.000    0.000    0.000 _deprecate.py:1(<module>)
      153    0.000    0.000    0.000    0.000 _deprecated_my_exceptions.py:102(<lambda>)
        1    0.000    0.000    0.000    0.000 _deprecated_my_exceptions.py:11(JoblibException)
        1    0.000    0.000    0.000    0.000 _deprecated_my_exceptions.py:39(TransportableException)
        1    0.000    0.000    0.002    0.002 _deprecated_my_exceptions.py:5(<module>)
       48    0.002    0.000    0.002    0.000 _deprecated_my_exceptions.py:66(_mk_exception)
        1    0.000    0.000    0.002    0.002 _deprecated_my_exceptions.py:98(_mk_common_exceptions)
        1    0.000    0.000    0.000    0.000 _deprecation_warning.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _deprecation_warning.py:1(SetuptoolsDeprecationWarning)
        1    0.000    0.000    0.002    0.002 _differentiable_functions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:11(ScalarFunction)
        1    0.000    0.000    0.000    0.000 _differentiable_functions.py:272(VectorFunction)
